#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_2027241 flag=1 multi=4.2589 len=965	4.3130	965	0.4031	100.0000	965	12	16	0.4070	3	2.55
k127_2031512 flag=1 multi=11.0000 len=1121	14.2052	1121	0.4657	100.0000	1121	54	54	0.4726	14	6.86
k127_2032276 flag=1 multi=6.0000 len=465	0.0000	465	0.3871	0.0000	0	0	0	0.0000	0	0.00
k127_2032543 flag=1 multi=1.0000 len=347	0.0000	347	0.4006	0.0000	0	0	0	0.0000	0	0.00
k127_2033322 flag=1 multi=6.0000 len=395	0.0000	395	0.4380	0.0000	0	0	0	0.0000	0	0.00
k127_2033800 flag=1 multi=6.0000 len=567	0.0000	567	0.4921	0.0000	0	0	0	0.0000	0	0.00
k127_2033958 flag=1 multi=6.0000 len=1364	0.0000	1364	0.5029	0.0000	0	0	0	0.0000	0	0.00
k127_2034330 flag=1 multi=6.0000 len=314	0.0000	314	0.4841	0.0000	0	0	0	0.0000	0	0.00
k127_2034430 flag=1 multi=8.0000 len=1241	1.0854	1241	0.4609	26.9944	335	4	5	0.5212	0	1.91
k127_2035073 flag=1 multi=37.2854 len=6462	0.0000	6462	0.4172	0.0000	0	0	0	0.0000	0	0.00
k127_2036202 flag=1 multi=5.0000 len=954	0.0000	954	0.4790	0.0000	0	0	0	0.0000	0	0.00
k127_2037339 flag=1 multi=17.0717 len=1718	0.0000	1718	0.4529	0.0000	0	0	0	0.0000	0	0.00
k127_2037427 flag=1 multi=5.0000 len=713	6.4684	713	0.4937	100.0000	713	19	13	0.5006	7	3.12
k127_2037953 flag=1 multi=8.0000 len=1736	0.0000	1736	0.4977	0.0000	0	0	0	0.0000	0	0.00
k127_2038125 flag=1 multi=5.0000 len=2183	0.4810	2183	0.4498	33.3028	727	3	4	0.4752	0	0.74
k127_2039447 flag=1 multi=375.0000 len=320	0.0000	320	0.3594	0.0000	0	0	0	0.0000	0	0.00
k127_2039547 flag=1 multi=2.0000 len=350	0.0000	350	0.3743	0.0000	0	0	0	0.0000	0	0.00
k127_2039898 flag=1 multi=3.0000 len=348	4.1293	348	0.5603	100.0000	348	5	5	0.6082	2	3.28
k127_2039992 flag=1 multi=10.0000 len=927	9.2211	927	0.4013	100.0000	927	29	30	0.3716	8	6.84
k127_2041260 flag=1 multi=2.0000 len=300	0.0000	300	0.4867	0.0000	0	0	0	0.0000	0	0.00
k127_2041457 flag=1 multi=1.0000 len=436	1.3601	436	0.4725	93.1193	406	2	2	0.4452	1	0.76
k127_2041502 flag=1 multi=5.0000 len=577	0.0000	577	0.2894	0.0000	0	0	0	0.0000	0	0.00
k127_2041665 flag=1 multi=5.0000 len=829	5.6188	829	0.5090	100.0000	829	16	17	0.5288	4	3.98
k127_2042012 flag=0 multi=13.3000 len=3350	0.7272	3350	0.5221	13.1343	440	11	6	0.5620	0	2.56
k127_2042298 flag=1 multi=2.0000 len=301	0.0000	301	0.5017	0.0000	0	0	0	0.0000	0	0.00
k127_2042371 flag=1 multi=13.0000 len=2597	10.9384	2597	0.4921	100.0000	2597	97	96	0.4911	11	4.27
k127_2042916 flag=1 multi=10.0000 len=4346	11.3748	4346	0.4192	100.0000	4346	168	168	0.4296	11	6.30
k127_2044104 flag=1 multi=6.0000 len=383	4.6789	383	0.4595	100.0000	383	5	7	0.4537	4	2.88
k127_2044142 flag=1 multi=1.0000 len=384	0.0000	384	0.3594	0.0000	0	0	0	0.0000	0	0.00
k127_2044317 flag=1 multi=3.0000 len=595	0.0000	595	0.4370	0.0000	0	0	0	0.0000	0	0.00
k127_2044508 flag=1 multi=16.0000 len=716	19.7025	716	0.4218	100.0000	716	52	46	0.4198	20	7.18
k127_2045098 flag=1 multi=1.0000 len=352	9.1591	352	0.4460	97.1591	342	14	9	0.4556	9	5.62
k127_2045113 flag=1 multi=2.0000 len=307	1.4625	307	0.4267	89.2508	274	3	0	0.4321	1	0.79
k127_2046383 flag=1 multi=20.0000 len=8836	24.5816	8836	0.3873	100.0000	8836	748	747	0.3923	23	11.00
k127_2047053 flag=1 multi=11.0000 len=599	0.0000	599	0.5376	0.0000	0	0	0	0.0000	0	0.00
k127_2047703 flag=1 multi=2.0000 len=586	0.0000	586	0.5700	0.0000	0	0	0	0.0000	0	0.00
k127_2048009 flag=1 multi=12.2480 len=5547	16.1038	5547	0.5019	100.0000	5547	307	307	0.4995	16	7.83
k127_2049191 flag=1 multi=4.0000 len=612	0.0000	612	0.3464	0.0000	0	0	0	0.0000	0	0.00
k127_2049514 flag=1 multi=22.0000 len=4779	0.0000	4779	0.3411	0.0000	0	0	0	0.0000	0	0.00
k127_2049803 flag=1 multi=1.0000 len=367	0.0000	367	0.3787	0.0000	0	0	0	0.0000	0	0.00
k127_2049956 flag=1 multi=4.0000 len=322	0.0000	322	0.4348	0.0000	0	0	0	0.0000	0	0.00
k127_2050989 flag=1 multi=7.0000 len=320	0.0000	320	0.3656	0.0000	0	0	0	0.0000	0	0.00
k127_2051278 flag=1 multi=2.0000 len=305	0.0000	305	0.4000	0.0000	0	0	0	0.0000	0	0.00
k127_2051830 flag=1 multi=32.0000 len=6371	0.0000	6371	0.3372	0.0000	0	0	0	0.0000	0	0.00
k127_2051997 flag=1 multi=9.0000 len=5378	13.3282	5378	0.3858	100.0000	5378	246	245	0.3908	13	6.57
k127_2053284 flag=1 multi=3.0000 len=647	5.3277	647	0.3709	100.0000	647	12	11	0.3560	4	3.31
k127_2053527 flag=0 multi=6.4559 len=388	0.0000	388	0.4433	0.0000	0	0	0	0.0000	0	0.00
k127_2053703 flag=1 multi=22.0000 len=3224	0.0000	3224	0.4743	0.0000	0	0	0	0.0000	0	0.00
k127_2055102 flag=1 multi=5.0000 len=790	0.0000	790	0.4291	0.0000	0	0	0	0.0000	0	0.00
k127_2055385 flag=1 multi=22.0000 len=1093	0.0000	1093	0.5846	0.0000	0	0	0	0.0000	0	0.00
k127_2056736 flag=1 multi=2.0000 len=381	0.0000	381	0.4488	0.0000	0	0	0	0.0000	0	0.00
k127_2057921 flag=1 multi=106.0000 len=1706	0.0000	1706	0.5445	0.0000	0	0	0	0.0000	0	0.00
k127_2059507 flag=1 multi=4.0000 len=568	0.0000	568	0.3680	0.0000	0	0	0	0.0000	0	0.00
k127_2059546 flag=1 multi=2.0000 len=369	0.0000	369	0.3252	0.0000	0	0	0	0.0000	0	0.00
k127_2060509 flag=1 multi=13.0000 len=2374	0.0000	2374	0.4874	0.0000	0	0	0	0.0000	0	0.00
k127_2060569 flag=1 multi=2.0000 len=374	1.7781	374	0.5829	100.0000	374	3	2	0.5895	2	0.76
k127_2060664 flag=1 multi=2.0000 len=817	0.0000	817	0.4859	0.0000	0	0	0	0.0000	0	0.00
k127_2061175 flag=1 multi=7.0000 len=456	0.0000	456	0.6053	0.0000	0	0	0	0.0000	0	0.00
k127_2061704 flag=1 multi=16.0000 len=1064	0.0000	1064	0.4521	0.0000	0	0	0	0.0000	0	0.00
k127_2062775 flag=1 multi=2.0000 len=324	0.0000	324	0.4321	0.0000	0	0	0	0.0000	0	0.00
k127_2063220 flag=1 multi=2.0000 len=430	0.6977	430	0.6070	69.7674	300	1	1	0.6233	1	0.46
k127_2063237 flag=1 multi=3.0000 len=537	0.0000	537	0.4190	0.0000	0	0	0	0.0000	0	0.00
k127_2063506 flag=0 multi=10.0000 len=863	0.8621	863	0.4484	25.1448	217	5	0	0.4745	0	1.69
k127_2065270 flag=1 multi=3.0000 len=489	0.0000	489	0.4274	0.0000	0	0	0	0.0000	0	0.00
k127_2066001 flag=1 multi=30.9080 len=2757	0.0000	2757	0.4273	0.0000	0	0	0	0.0000	0	0.00
k127_2066236 flag=0 multi=28.8353 len=1827	0.1626	1827	0.4127	9.6333	176	2	0	0.3973	0	0.52
k127_2066325 flag=1 multi=2.0000 len=411	0.0000	411	0.4720	0.0000	0	0	0	0.0000	0	0.00
k127_2066360 flag=1 multi=3.0000 len=516	0.5814	516	0.3857	45.1550	233	1	1	0.3633	0	0.71
k127_2066806 flag=1 multi=5.0000 len=1477	5.9546	1477	0.5592	98.3074	1452	30	30	0.5464	5	4.64
k127_2066812 flag=1 multi=25.0000 len=6578	28.5795	6578	0.4044	99.5743	6550	645	646	0.4112	26	14.97
k127_2066821 flag=1 multi=3.0000 len=728	0.0000	728	0.4492	0.0000	0	0	0	0.0000	0	0.00
k127_2067303 flag=1 multi=2.0000 len=347	0.0000	347	0.3055	0.0000	0	0	0	0.0000	0	0.00
k127_2068326 flag=1 multi=4.0000 len=489	0.0000	489	0.4479	0.0000	0	0	0	0.0000	0	0.00
k127_2068380 flag=1 multi=4.0000 len=872	4.5677	872	0.4106	100.0000	872	14	14	0.4220	4	2.47
k127_2069536 flag=1 multi=11.0000 len=3278	0.0000	3278	0.5293	0.0000	0	0	0	0.0000	0	0.00
k127_2069591 flag=1 multi=2.0000 len=319	0.9404	319	0.4326	94.0439	300	1	1	0.4233	1	0.24
k127_2069691 flag=1 multi=9.0000 len=720	0.0000	720	0.4806	0.0000	0	0	0	0.0000	0	0.00
k127_2070048 flag=1 multi=3.0000 len=462	0.0000	462	0.3810	0.0000	0	0	0	0.0000	0	0.00
k127_2070516 flag=1 multi=3.0000 len=631	0.0000	631	0.5990	0.0000	0	0	0	0.0000	0	0.00
k127_2070641 flag=1 multi=6.3382 len=1079	6.8248	1079	0.5348	100.0000	1079	25	25	0.5325	6	3.58
k127_2071923 flag=0 multi=37.0000 len=315	8.0000	315	0.3365	92.3810	291	5	13	0.3469	6	5.08
k127_2073162 flag=1 multi=69.4484 len=5015	0.0000	5015	0.4475	0.0000	0	0	0	0.0000	0	0.00
k127_2074689 flag=0 multi=32.6413 len=849	0.0000	849	0.4582	0.0000	0	0	0	0.0000	0	0.00
k127_2074816 flag=1 multi=8.0000 len=1174	0.0000	1174	0.6048	0.0000	0	0	0	0.0000	0	0.00
k127_2075475 flag=1 multi=5.0000 len=1232	6.3750	1232	0.4927	96.5097	1189	25	29	0.4889	6	3.58
k127_2076851 flag=1 multi=609.7347 len=2411	2.5873	2411	0.4749	79.3032	1912	22	22	0.4578	2	2.05
k127_2077813 flag=1 multi=3.0000 len=448	0.0000	448	0.5424	0.0000	0	0	0	0.0000	0	0.00
k127_2078111 flag=0 multi=64.0000 len=2930	72.6024	2930	0.3584	100.0000	2930	710	745	0.3582	68	28.72
k127_2078341 flag=0 multi=22.0000 len=795	0.0000	795	0.5069	0.0000	0	0	0	0.0000	0	0.00
k127_2078837 flag=1 multi=15.0000 len=4695	0.0000	4695	0.4745	0.0000	0	0	0	0.0000	0	0.00
k127_2079389 flag=1 multi=3.0000 len=575	0.0000	575	0.4748	0.0000	0	0	0	0.0000	0	0.00
k127_2079894 flag=1 multi=10.0000 len=2611	13.9613	2611	0.5006	100.0000	2611	127	123	0.5014	13	7.25
k127_2080370 flag=1 multi=2.0000 len=329	0.0000	329	0.4894	0.0000	0	0	0	0.0000	0	0.00
k127_2080941 flag=1 multi=2.0000 len=364	0.0000	364	0.4368	0.0000	0	0	0	0.0000	0	0.00
k127_2081815 flag=0 multi=162.7169 len=1236	118.8212	1236	0.5914	100.0000	1236	506	511	0.6050	122	51.86
k127_2081944 flag=1 multi=3.0000 len=647	3.2102	647	0.4436	100.0000	647	6	8	0.4439	3	1.32
k127_2083825 flag=1 multi=7.0000 len=539	0.0000	539	0.4286	0.0000	0	0	0	0.0000	0	0.00
k127_2084911 flag=1 multi=4.0000 len=625	0.0000	625	0.4256	0.0000	0	0	0	0.0000	0	0.00
k127_2085187 flag=1 multi=2.0000 len=331	1.8127	331	0.4864	87.3112	289	3	1	0.5167	2	1.00
k127_2086096 flag=1 multi=2.0000 len=629	2.5898	629	0.4467	83.6248	526	5	6	0.4033	2	2.11
k127_2086904 flag=1 multi=9.0000 len=1043	0.0000	1043	0.4305	0.0000	0	0	0	0.0000	0	0.00
k127_2086950 flag=1 multi=3.0000 len=712	0.0000	712	0.4916	0.0000	0	0	0	0.0000	0	0.00
k127_2087181 flag=1 multi=1.0000 len=357	1.6807	357	0.5630	100.0000	357	1	3	0.5683	2	0.72
k127_2087354 flag=0 multi=159.4183 len=2305	364.1076	2305	0.4633	100.0000	2305	2937	2828	0.4663	366	112.79
k127_2087497 flag=1 multi=1.0000 len=361	0.0000	361	0.5706	0.0000	0	0	0	0.0000	0	0.00
k127_2087870 flag=1 multi=5.0000 len=1532	7.1671	1532	0.4413	100.0000	1532	37	40	0.4391	8	3.74
k127_2088186 flag=1 multi=30.0000 len=6280	42.3482	6280	0.4535	100.0000	6280	914	912	0.4606	37	22.20
k127_2088536 flag=1 multi=65.4252 len=4064	14.6208	4064	0.4225	99.5079	4044	204	204	0.4247	15	7.07
k127_2089236 flag=1 multi=10.0000 len=2568	6.2971	2568	0.5226	98.6371	2533	56	56	0.5150	5	3.99
k127_2089517 flag=1 multi=4.0000 len=518	0.0000	518	0.5463	0.0000	0	0	0	0.0000	0	0.00
k127_2089974 flag=1 multi=4.0000 len=458	0.0000	458	0.3908	0.0000	0	0	0	0.0000	0	0.00
k127_2090370 flag=0 multi=13.0000 len=2490	15.1671	2490	0.4486	100.0000	2490	129	130	0.4472	13	8.08
k127_2090828 flag=1 multi=4.0000 len=917	0.0000	917	0.4885	0.0000	0	0	0	0.0000	0	0.00
k127_2091172 flag=1 multi=3.0000 len=597	4.0201	597	0.4372	100.0000	597	8	8	0.4288	4	2.57
k127_2091261 flag=1 multi=7.0000 len=3015	8.3801	3015	0.4723	100.0000	3015	87	87	0.4731	9	3.25
k127_2091624 flag=1 multi=4.0000 len=891	0.0000	891	0.3479	0.0000	0	0	0	0.0000	0	0.00
k127_2092964 flag=1 multi=2.0000 len=418	0.0000	418	0.5311	0.0000	0	0	0	0.0000	0	0.00
k127_2093387 flag=1 multi=2.0000 len=605	0.0000	605	0.6165	0.0000	0	0	0	0.0000	0	0.00
k127_2094896 flag=1 multi=12.0000 len=3426	15.3365	3426	0.3041	100.0000	3426	186	186	0.3110	15	6.93
k127_2095272 flag=1 multi=8.0000 len=3047	9.9048	3047	0.3984	100.0000	3047	102	104	0.4029	10	3.88
k127_2096825 flag=1 multi=2.0000 len=571	0.0000	571	0.4256	0.0000	0	0	0	0.0000	0	0.00
k127_2097159 flag=1 multi=4.0000 len=356	0.0000	356	0.4101	0.0000	0	0	0	0.0000	0	0.00
k127_2097275 flag=1 multi=1.0000 len=331	0.0000	331	0.5650	0.0000	0	0	0	0.0000	0	0.00
k127_2097866 flag=1 multi=7.0000 len=1188	9.6843	1188	0.4714	100.0000	1188	40	39	0.4698	8	6.13
k127_2098519 flag=1 multi=4.0000 len=794	5.4320	794	0.5831	100.0000	794	15	15	0.5745	4	4.32
k127_2098877 flag=1 multi=1.0000 len=375	0.0000	375	0.5307	0.0000	0	0	0	0.0000	0	0.00
k127_2099845 flag=1 multi=3.0000 len=485	3.6000	485	0.4247	98.5567	478	6	6	0.4290	3	2.24
k127_2100755 flag=1 multi=6.0000 len=2180	0.2752	2180	0.3404	10.9174	238	3	1	0.3583	0	0.88
k127_2101232 flag=0 multi=36.0000 len=2002	0.0000	2002	0.5315	0.0000	0	0	0	0.0000	0	0.00
k127_2101301 flag=1 multi=2.0000 len=381	0.0000	381	0.4488	0.0000	0	0	0	0.0000	0	0.00
k127_2101663 flag=1 multi=2.0000 len=458	2.9258	458	0.5349	100.0000	458	5	4	0.5276	3	1.21
k127_2102555 flag=1 multi=3.0000 len=591	0.0000	591	0.5127	0.0000	0	0	0	0.0000	0	0.00
k127_2102834 flag=1 multi=15.0000 len=536	0.0000	536	0.4795	0.0000	0	0	0	0.0000	0	0.00
k127_2102995 flag=1 multi=3.0000 len=448	0.0000	448	0.4330	0.0000	0	0	0	0.0000	0	0.00
k127_2104417 flag=1 multi=16.0000 len=2288	0.0000	2288	0.5358	0.0000	0	0	0	0.0000	0	0.00
k127_2104506 flag=1 multi=11.0000 len=592	0.6959	592	0.5372	28.3784	168	2	1	0.5511	0	1.18
k127_2104665 flag=1 multi=4.0000 len=666	4.0511	666	0.5826	98.1982	654	10	8	0.5897	2	3.08
k127_2105799 flag=1 multi=2.0000 len=315	0.0000	315	0.4317	0.0000	0	0	0	0.0000	0	0.00
k127_2106272 flag=1 multi=1.0000 len=448	2.3371	448	0.4263	100.0000	448	3	4	0.4202	2	1.09
k127_2107208 flag=1 multi=8.0000 len=772	0.0000	772	0.4508	0.0000	0	0	0	0.0000	0	0.00
k127_2107251 flag=1 multi=12.0000 len=587	0.0000	587	0.3969	0.0000	0	0	0	0.0000	0	0.00
k127_2107352 flag=0 multi=36.2490 len=649	45.9692	649	0.4391	100.0000	649	106	100	0.4461	43	30.34
k127_2108021 flag=1 multi=10.0000 len=534	0.0000	534	0.4607	0.0000	0	0	0	0.0000	0	0.00
k127_2108276 flag=1 multi=2.0000 len=367	2.6730	367	0.5204	100.0000	367	3	4	0.5229	3	1.31
k127_2109145 flag=1 multi=7.0000 len=417	0.0000	417	0.4029	0.0000	0	0	0	0.0000	0	0.00
k127_2109415 flag=1 multi=6.0000 len=2789	0.0000	2789	0.3854	0.0000	0	0	0	0.0000	0	0.00
k127_2109445 flag=1 multi=15.0000 len=8108	19.5187	8108	0.4576	100.0000	8108	539	541	0.4640	18	9.91
k127_2109803 flag=1 multi=3.0000 len=778	0.0000	778	0.4113	0.0000	0	0	0	0.0000	0	0.00
k127_2110649 flag=1 multi=4.0000 len=760	0.0000	760	0.4592	0.0000	0	0	0	0.0000	0	0.00
k127_2111924 flag=1 multi=3.0000 len=483	0.0000	483	0.4327	0.0000	0	0	0	0.0000	0	0.00
k127_2112434 flag=1 multi=11.0000 len=2129	0.0000	2129	0.2922	0.0000	0	0	0	0.0000	0	0.00
k127_2113097 flag=1 multi=3.0000 len=513	0.0000	513	0.4581	0.0000	0	0	0	0.0000	0	0.00
k127_2113144 flag=1 multi=3.0000 len=470	0.0000	470	0.4468	0.0000	0	0	0	0.0000	0	0.00
k127_2113544 flag=1 multi=9.0000 len=790	9.3203	790	0.5190	100.0000	790	25	25	0.5172	9	4.93
k127_2114350 flag=1 multi=9.0000 len=1595	0.0000	1595	0.4401	0.0000	0	0	0	0.0000	0	0.00
k127_2116694 flag=1 multi=1.0000 len=351	0.0000	351	0.3162	0.0000	0	0	0	0.0000	0	0.00
k127_2117260 flag=1 multi=2.0000 len=420	2.0190	420	0.4524	94.2857	396	3	3	0.4481	2	0.69
k127_2117808 flag=1 multi=4.0000 len=1332	0.0000	1332	0.5315	0.0000	0	0	0	0.0000	0	0.00
k127_2118037 flag=1 multi=2.0000 len=487	1.0431	487	0.4764	74.9487	365	2	2	0.4803	1	0.74
k127_2118466 flag=1 multi=2.0000 len=359	0.0000	359	0.4875	0.0000	0	0	0	0.0000	0	0.00
k127_2118681 flag=1 multi=5.0000 len=1188	5.6970	1188	0.4495	100.0000	1188	24	22	0.4527	5	3.24
k127_2120252 flag=1 multi=5.0000 len=367	0.0000	367	0.5150	0.0000	0	0	0	0.0000	0	0.00
k127_2120962 flag=1 multi=3.0000 len=1289	0.0000	1289	0.3468	0.0000	0	0	0	0.0000	0	0.00
k127_2121000 flag=1 multi=2.0000 len=308	24.0195	308	0.4675	100.0000	308	25	26	0.4540	22	14.21
k127_2121118 flag=1 multi=4.0000 len=532	0.0000	532	0.3835	0.0000	0	0	0	0.0000	0	0.00
k127_2122146 flag=1 multi=4.0000 len=569	4.2162	569	0.4921	94.3761	537	9	7	0.4902	4	2.50
k127_2122362 flag=1 multi=4.0000 len=652	0.0000	652	0.3972	0.0000	0	0	0	0.0000	0	0.00
k127_2122398 flag=1 multi=9.0000 len=346	0.0000	346	0.5202	0.0000	0	0	0	0.0000	0	0.00
k127_2122531 flag=1 multi=2.0000 len=477	0.0000	477	0.5136	0.0000	0	0	0	0.0000	0	0.00
k127_2122735 flag=1 multi=3.0000 len=305	0.0000	305	0.4328	0.0000	0	0	0	0.0000	0	0.00
k127_2122828 flag=1 multi=4.0000 len=848	4.2028	848	0.5094	100.0000	848	12	12	0.5014	4	2.06
k127_2123323 flag=1 multi=3.0000 len=313	3.2524	313	0.3514	100.0000	313	4	4	0.3644	2	1.92
k127_2123464 flag=1 multi=4.0000 len=444	0.0000	444	0.4977	0.0000	0	0	0	0.0000	0	0.00
k127_2123708 flag=1 multi=10.0000 len=789	0.0000	789	0.4360	0.0000	0	0	0	0.0000	0	0.00
k127_2124086 flag=1 multi=2.0000 len=333	0.0000	333	0.3604	0.0000	0	0	0	0.0000	0	0.00
k127_2125408 flag=1 multi=1.0000 len=509	0.0000	509	0.4322	0.0000	0	0	0	0.0000	0	0.00
k127_2125482 flag=1 multi=2.0000 len=385	0.0000	385	0.3403	0.0000	0	0	0	0.0000	0	0.00
k127_2125785 flag=1 multi=3.0000 len=944	0.0000	944	0.4587	0.0000	0	0	0	0.0000	0	0.00
k127_2126343 flag=1 multi=11.0000 len=3209	0.0000	3209	0.5026	0.0000	0	0	0	0.0000	0	0.00
k127_2126390 flag=1 multi=113.3408 len=3061	0.0000	3061	0.5178	0.0000	0	0	0	0.0000	0	0.00
k127_2126536 flag=1 multi=18.0000 len=2550	24.0788	2550	0.4761	100.0000	2550	227	229	0.4685	22	12.73
k127_2127352 flag=1 multi=5.0000 len=706	4.5368	706	0.5708	100.0000	706	11	11	0.5735	4	3.42
k127_2128025 flag=1 multi=4.0000 len=315	0.0000	315	0.5016	0.0000	0	0	0	0.0000	0	0.00
k127_2128813 flag=1 multi=11.0000 len=3538	0.0848	3538	0.5820	6.2465	221	1	1	0.6067	0	0.35
k127_2130203 flag=1 multi=2.0000 len=532	0.0000	532	0.5357	0.0000	0	0	0	0.0000	0	0.00
k127_2130932 flag=1 multi=5.0000 len=608	0.0000	608	0.5395	0.0000	0	0	0	0.0000	0	0.00
k127_2130968 flag=1 multi=9.0000 len=2619	11.5670	2619	0.4884	100.0000	2619	104	104	0.4884	10	5.05
k127_2130984 flag=1 multi=3.0000 len=455	5.2527	455	0.3604	100.0000	455	9	8	0.3546	5	2.06
k127_2131103 flag=1 multi=2.0000 len=436	0.0000	436	0.4885	0.0000	0	0	0	0.0000	0	0.00
k127_2131314 flag=1 multi=202.0000 len=1225	0.0000	1225	0.4457	0.0000	0	0	0	0.0000	0	0.00
k127_2131364 flag=1 multi=3.0000 len=875	0.0000	875	0.4731	0.0000	0	0	0	0.0000	0	0.00
k127_2131938 flag=1 multi=2.0000 len=483	0.0000	483	0.6418	0.0000	0	0	0	0.0000	0	0.00
k127_2132123 flag=1 multi=6.0000 len=1461	5.8747	1461	0.3717	100.0000	1461	29	29	0.3696	5	4.52
k127_2132843 flag=0 multi=48.3675 len=7169	45.5981	7169	0.4284	100.0000	7169	1122	1140	0.4351	45	19.46
k127_2136336 flag=1 multi=3.0000 len=736	0.0000	736	0.4660	0.0000	0	0	0	0.0000	0	0.00
k127_2136418 flag=1 multi=77.8721 len=2981	0.0000	2981	0.5267	0.0000	0	0	0	0.0000	0	0.00
k127_2137135 flag=1 multi=2.0000 len=378	0.0000	378	0.3545	0.0000	0	0	0	0.0000	0	0.00
k127_2137431 flag=0 multi=91.1160 len=627	0.2392	627	0.4115	23.9234	150	0	1	0.4400	0	0.43
k127_2138437 flag=1 multi=1.0000 len=363	1.6529	363	0.4793	100.0000	363	2	2	0.4833	2	0.48
k127_2139716 flag=1 multi=3.0000 len=448	0.0000	448	0.4955	0.0000	0	0	0	0.0000	0	0.00
k127_2139856 flag=1 multi=30.0000 len=1149	0.0000	1149	0.5666	0.0000	0	0	0	0.0000	0	0.00
k127_2139997 flag=1 multi=1.0000 len=345	0.0000	345	0.4058	0.0000	0	0	0	0.0000	0	0.00
k127_2140430 flag=1 multi=4.0000 len=589	0.0000	589	0.4160	0.0000	0	0	0	0.0000	0	0.00
k127_2140762 flag=1 multi=17.0000 len=1446	0.0000	1446	0.5311	0.0000	0	0	0	0.0000	0	0.00
k127_2141829 flag=1 multi=129.0360 len=876	0.0000	876	0.4041	0.0000	0	0	0	0.0000	0	0.00
k127_2142201 flag=1 multi=9.0000 len=373	0.0000	373	0.4209	0.0000	0	0	0	0.0000	0	0.00
k127_2142420 flag=1 multi=2.0000 len=444	0.0000	444	0.3288	0.0000	0	0	0	0.0000	0	0.00
k127_2144580 flag=1 multi=3.0000 len=595	3.9832	595	0.4689	100.0000	595	8	8	0.4633	4	1.87
k127_2144841 flag=1 multi=3.0000 len=559	8.7156	559	0.2844	100.0000	559	21	13	0.2873	9	5.54
k127_2145173 flag=1 multi=1.0000 len=334	0.0000	334	0.5539	0.0000	0	0	0	0.0000	0	0.00
k127_2147014 flag=1 multi=30.0891 len=1956	0.0000	1956	0.5383	0.0000	0	0	0	0.0000	0	0.00
k127_2147052 flag=1 multi=3.0000 len=497	3.4889	497	0.4668	100.0000	497	6	6	0.4498	3	2.37
k127_2148092 flag=1 multi=5.0000 len=1468	0.0000	1468	0.4339	0.0000	0	0	0	0.0000	0	0.00
k127_2148338 flag=1 multi=4.0000 len=1370	4.9161	1370	0.4672	100.0000	1370	23	23	0.4535	3	3.61
k127_2149368 flag=1 multi=29.0000 len=512	0.0000	512	0.5000	0.0000	0	0	0	0.0000	0	0.00
k127_2150090 flag=1 multi=4.0000 len=517	0.0000	517	0.4526	0.0000	0	0	0	0.0000	0	0.00
k127_2150689 flag=1 multi=52.0000 len=1107	6.6143	1107	0.4517	76.8744	851	26	24	0.4711	4	6.61
k127_2150944 flag=1 multi=3.0000 len=693	0.0000	693	0.4343	0.0000	0	0	0	0.0000	0	0.00
k127_2152058 flag=1 multi=3.0000 len=469	0.0000	469	0.4584	0.0000	0	0	0	0.0000	0	0.00
k127_2152931 flag=0 multi=7.0000 len=1607	3.3908	1607	0.4530	83.2607	1338	19	18	0.4505	3	2.65
k127_2153028 flag=1 multi=6.0000 len=1228	0.0000	1228	0.3217	0.0000	0	0	0	0.0000	0	0.00
k127_2153493 flag=1 multi=8.0000 len=1058	0.0000	1058	0.3847	0.0000	0	0	0	0.0000	0	0.00
k127_2156360 flag=1 multi=6.0000 len=1006	7.2704	1006	0.3926	100.0000	1006	26	27	0.4106	5	6.65
k127_2158739 flag=1 multi=5.0000 len=498	0.0000	498	0.4177	0.0000	0	0	0	0.0000	0	0.00
k127_2159755 flag=1 multi=3.0000 len=345	0.0000	345	0.4174	0.0000	0	0	0	0.0000	0	0.00
k127_2160574 flag=1 multi=6.0000 len=623	7.2295	623	0.4222	100.0000	623	16	15	0.4281	7	3.18
k127_2162609 flag=1 multi=7.0000 len=1821	0.3295	1821	0.6326	22.0209	401	2	2	0.6450	0	0.66
k127_2162624 flag=0 multi=13.0000 len=821	21.8563	821	0.4945	93.9099	771	63	61	0.4980	24	15.99
k127_2162921 flag=1 multi=2.0000 len=311	0.0000	311	0.6334	0.0000	0	0	0	0.0000	0	0.00
k127_2163377 flag=1 multi=14.0000 len=846	0.0000	846	0.4137	0.0000	0	0	0	0.0000	0	0.00
k127_2163895 flag=1 multi=4.0000 len=494	0.0000	494	0.4555	0.0000	0	0	0	0.0000	0	0.00
k127_2164114 flag=1 multi=2.0000 len=320	0.0000	320	0.5313	0.0000	0	0	0	0.0000	0	0.00
k127_2164347 flag=1 multi=11.0000 len=2449	12.4982	2449	0.4863	96.8967	2373	104	107	0.4889	11	6.50
k127_2164763 flag=1 multi=3.0000 len=398	3.0075	398	0.4724	100.0000	398	4	4	0.4829	3	1.08
k127_2166147 flag=1 multi=43.0000 len=344	14.2093	344	0.3401	100.0000	344	19	15	0.3538	7	11.91
k127_2166719 flag=1 multi=7.0000 len=592	0.0000	592	0.4358	0.0000	0	0	0	0.0000	0	0.00
