#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_1185375 flag=1 multi=3.0000 len=318	0.0000	318	0.5157	0.0000	0	0	0	0.0000	0	0.00
k127_1185695 flag=1 multi=2.0000 len=459	0.0000	459	0.3508	0.0000	0	0	0	0.0000	0	0.00
k127_1186453 flag=1 multi=3.0000 len=462	0.0000	462	0.4848	0.0000	0	0	0	0.0000	0	0.00
k127_1186730 flag=1 multi=2.0000 len=561	0.0000	561	0.3440	0.0000	0	0	0	0.0000	0	0.00
k127_1188161 flag=1 multi=3.0000 len=370	0.0000	370	0.4865	0.0000	0	0	0	0.0000	0	0.00
k127_1188212 flag=1 multi=3.0000 len=520	0.0000	520	0.5423	0.0000	0	0	0	0.0000	0	0.00
k127_1189753 flag=1 multi=32.0000 len=3989	7.1020	3989	0.3783	86.7887	3462	98	97	0.3912	4	7.65
k127_1189800 flag=1 multi=5.0000 len=374	0.0000	374	0.3369	0.0000	0	0	0	0.0000	0	0.00
k127_1189852 flag=1 multi=4.0000 len=695	0.0000	695	0.3727	0.0000	0	0	0	0.0000	0	0.00
k127_1190030 flag=0 multi=20.5473 len=4483	15.4178	4483	0.5429	74.2360	3328	250	234	0.5314	7	18.42
k127_1190045 flag=1 multi=3.0000 len=681	0.0000	681	0.4758	0.0000	0	0	0	0.0000	0	0.00
k127_1190064 flag=1 multi=9.0000 len=1344	6.0751	1344	0.4740	80.1339	1077	28	28	0.4442	6	4.74
k127_1190273 flag=1 multi=7.0000 len=677	0.0000	677	0.4490	0.0000	0	0	0	0.0000	0	0.00
k127_1190607 flag=1 multi=76.7410 len=3729	5.5393	3729	0.5111	91.4186	3409	72	72	0.5101	5	3.62
k127_1191243 flag=1 multi=6.0000 len=1080	0.0000	1080	0.3722	0.0000	0	0	0	0.0000	0	0.00
k127_1193153 flag=1 multi=2.0000 len=491	0.0000	491	0.4379	0.0000	0	0	0	0.0000	0	0.00
k127_1193259 flag=1 multi=7.0000 len=638	0.0000	638	0.5439	0.0000	0	0	0	0.0000	0	0.00
k127_1193380 flag=0 multi=19.0000 len=2484	0.0000	2484	0.4952	0.0000	0	0	0	0.0000	0	0.00
k127_1193427 flag=1 multi=22.0000 len=1227	0.0000	1227	0.4287	0.0000	0	0	0	0.0000	0	0.00
k127_1193609 flag=1 multi=12.0000 len=2683	0.5531	2683	0.3366	37.7562	1013	5	5	0.3235	0	0.77
k127_1193746 flag=1 multi=2.0000 len=326	0.0000	326	0.3466	0.0000	0	0	0	0.0000	0	0.00
k127_1194073 flag=1 multi=3.0000 len=482	0.0000	482	0.4585	0.0000	0	0	0	0.0000	0	0.00
k127_1194392 flag=1 multi=4.0000 len=1118	0.0000	1118	0.5331	0.0000	0	0	0	0.0000	0	0.00
k127_1194403 flag=1 multi=1.0000 len=529	0.0000	529	0.5350	0.0000	0	0	0	0.0000	0	0.00
k127_1194434 flag=1 multi=5.0000 len=487	0.0000	487	0.6222	0.0000	0	0	0	0.0000	0	0.00
k127_1194451 flag=1 multi=2.0000 len=367	0.0000	367	0.3324	0.0000	0	0	0	0.0000	0	0.00
k127_1194600 flag=1 multi=4.0000 len=436	0.0000	436	0.4427	0.0000	0	0	0	0.0000	0	0.00
k127_1194752 flag=1 multi=12.0000 len=1448	15.2894	1448	0.4620	100.0000	1448	76	76	0.4473	11	11.90
k127_1194903 flag=1 multi=3.0000 len=648	0.0000	648	0.3272	0.0000	0	0	0	0.0000	0	0.00
k127_1195634 flag=1 multi=3.0000 len=757	0.0000	757	0.4584	0.0000	0	0	0	0.0000	0	0.00
k127_1196617 flag=1 multi=54.0000 len=8909	0.0716	8909	0.3416	4.5235	403	3	2	0.3095	0	0.35
k127_1197608 flag=1 multi=3.0000 len=363	0.0000	363	0.4298	0.0000	0	0	0	0.0000	0	0.00
k127_1198523 flag=1 multi=3.0000 len=620	0.0000	620	0.4403	0.0000	0	0	0	0.0000	0	0.00
k127_1199593 flag=1 multi=24.2829 len=4068	0.0000	4068	0.5366	0.0000	0	0	0	0.0000	0	0.00
k127_1199746 flag=1 multi=14.0000 len=3135	0.0000	3135	0.4915	0.0000	0	0	0	0.0000	0	0.00
k127_1199844 flag=1 multi=3.0000 len=400	0.0000	400	0.2850	0.0000	0	0	0	0.0000	0	0.00
k127_1199896 flag=1 multi=5.0000 len=1045	0.0000	1045	0.3196	0.0000	0	0	0	0.0000	0	0.00
k127_1201421 flag=1 multi=1.0000 len=386	0.0000	386	0.4301	0.0000	0	0	0	0.0000	0	0.00
k127_1201425 flag=1 multi=1.0000 len=319	0.0000	319	0.4295	0.0000	0	0	0	0.0000	0	0.00
k127_1201461 flag=1 multi=4.0000 len=893	0.0000	893	0.5151	0.0000	0	0	0	0.0000	0	0.00
k127_1201547 flag=1 multi=2.0000 len=568	1.0563	568	0.5475	36.7958	209	2	2	0.5650	0	1.57
k127_1201682 flag=1 multi=23.0000 len=629	35.1240	629	0.4881	91.0970	573	78	78	0.4511	17	35.38
k127_1201858 flag=1 multi=3.0000 len=400	0.0000	400	0.5325	0.0000	0	0	0	0.0000	0	0.00
k127_1202068 flag=1 multi=2.0000 len=319	0.0000	319	0.4326	0.0000	0	0	0	0.0000	0	0.00
k127_1203179 flag=1 multi=4.0000 len=501	0.0000	501	0.3034	0.0000	0	0	0	0.0000	0	0.00
k127_1203191 flag=1 multi=12.0000 len=2161	0.0000	2161	0.5035	0.0000	0	0	0	0.0000	0	0.00
k127_1203278 flag=1 multi=3.0000 len=358	0.0000	358	0.4804	0.0000	0	0	0	0.0000	0	0.00
k127_1203581 flag=1 multi=14.0000 len=1787	0.0000	1787	0.3800	0.0000	0	0	0	0.0000	0	0.00
k127_1204042 flag=1 multi=6.0000 len=914	0.0000	914	0.4486	0.0000	0	0	0	0.0000	0	0.00
k127_1204124 flag=1 multi=6.0000 len=1926	0.0000	1926	0.3437	0.0000	0	0	0	0.0000	0	0.00
k127_1205293 flag=1 multi=4.0000 len=629	0.0000	629	0.3816	0.0000	0	0	0	0.0000	0	0.00
k127_1205414 flag=1 multi=6.0000 len=1022	0.0000	1022	0.4002	0.0000	0	0	0	0.0000	0	0.00
k127_1205579 flag=1 multi=2.0000 len=702	0.0000	702	0.4943	0.0000	0	0	0	0.0000	0	0.00
k127_1206105 flag=1 multi=81.0000 len=376	0.0000	376	0.4335	0.0000	0	0	0	0.0000	0	0.00
k127_1206888 flag=1 multi=23.3831 len=4356	21.8492	4356	0.2996	100.0000	4356	330	330	0.3210	13	22.06
k127_1207416 flag=1 multi=3.0000 len=497	0.0000	497	0.4688	0.0000	0	0	0	0.0000	0	0.00
k127_1207432 flag=1 multi=25.0000 len=1047	0.0000	1047	0.4642	0.0000	0	0	0	0.0000	0	0.00
k127_1208465 flag=0 multi=25.0200 len=979	0.0000	979	0.5015	0.0000	0	0	0	0.0000	0	0.00
k127_1208494 flag=1 multi=1.0000 len=434	0.0000	434	0.4585	0.0000	0	0	0	0.0000	0	0.00
k127_1208666 flag=1 multi=4.0000 len=759	0.0000	759	0.5125	0.0000	0	0	0	0.0000	0	0.00
k127_1208991 flag=1 multi=2.0000 len=417	0.0000	417	0.5300	0.0000	0	0	0	0.0000	0	0.00
k127_1209444 flag=1 multi=5.0000 len=311	0.0000	311	0.4727	0.0000	0	0	0	0.0000	0	0.00
k127_1211066 flag=1 multi=10.0000 len=1227	0.0000	1227	0.4955	0.0000	0	0	0	0.0000	0	0.00
k127_1211868 flag=1 multi=4.0000 len=354	0.0000	354	0.5226	0.0000	0	0	0	0.0000	0	0.00
k127_1212256 flag=1 multi=34.3926 len=4944	42.3776	4944	0.3972	100.0000	4944	731	727	0.3974	40	22.16
k127_1212461 flag=1 multi=5.0000 len=748	0.0000	748	0.4425	0.0000	0	0	0	0.0000	0	0.00
k127_1212994 flag=1 multi=6.0000 len=1371	3.8724	1371	0.4639	83.0051	1138	18	18	0.4790	2	4.02
k127_1214613 flag=1 multi=15.0000 len=1204	3.3488	1204	0.4934	89.0365	1072	14	14	0.4978	3	2.47
k127_1214994 flag=1 multi=2.0000 len=385	0.0000	385	0.4987	0.0000	0	0	0	0.0000	0	0.00
k127_1215193 flag=1 multi=4.0000 len=421	0.0000	421	0.6366	0.0000	0	0	0	0.0000	0	0.00
k127_1215395 flag=1 multi=1.0000 len=347	0.0000	347	0.5274	0.0000	0	0	0	0.0000	0	0.00
k127_1215679 flag=1 multi=4.0000 len=831	0.0000	831	0.4043	0.0000	0	0	0	0.0000	0	0.00
k127_1215874 flag=1 multi=47.0000 len=3987	0.0000	3987	0.4640	0.0000	0	0	0	0.0000	0	0.00
k127_1216549 flag=0 multi=35.2646 len=2425	0.0000	2425	0.3406	0.0000	0	0	0	0.0000	0	0.00
k127_1217038 flag=1 multi=2.0000 len=448	0.0000	448	0.3527	0.0000	0	0	0	0.0000	0	0.00
k127_1217301 flag=1 multi=1.0000 len=313	1.4377	313	0.4026	100.0000	313	1	2	0.4000	1	0.50
k127_1217336 flag=1 multi=11.3699 len=1384	0.0000	1384	0.3186	0.0000	0	0	0	0.0000	0	0.00
k127_1217629 flag=1 multi=15.0000 len=1229	0.0000	1229	0.4223	0.0000	0	0	0	0.0000	0	0.00
k127_1218644 flag=1 multi=46.0000 len=2866	0.0000	2866	0.5143	0.0000	0	0	0	0.0000	0	0.00
k127_1219473 flag=1 multi=2.0000 len=470	0.0000	470	0.5149	0.0000	0	0	0	0.0000	0	0.00
k127_1219931 flag=1 multi=3.0000 len=711	0.0000	711	0.3741	0.0000	0	0	0	0.0000	0	0.00
k127_1220027 flag=1 multi=6.4435 len=499	0.0000	499	0.4008	0.0000	0	0	0	0.0000	0	0.00
k127_1220831 flag=1 multi=3.0000 len=464	0.0000	464	0.3728	0.0000	0	0	0	0.0000	0	0.00
k127_1220917 flag=1 multi=3.0000 len=308	3.8377	308	0.3442	100.0000	308	4	4	0.3562	4	1.72
k127_1221486 flag=1 multi=6.0000 len=1512	0.0000	1512	0.4907	0.0000	0	0	0	0.0000	0	0.00
k127_1221613 flag=1 multi=4.0000 len=427	0.0000	427	0.4075	0.0000	0	0	0	0.0000	0	0.00
k127_1221860 flag=1 multi=4.0000 len=458	0.0000	458	0.4847	0.0000	0	0	0	0.0000	0	0.00
k127_1221979 flag=1 multi=556.0000 len=1412	0.0000	1412	0.4724	0.0000	0	0	0	0.0000	0	0.00
k127_1222054 flag=1 multi=16.0000 len=1839	0.0000	1839	0.4334	0.0000	0	0	0	0.0000	0	0.00
k127_1222716 flag=1 multi=24.6608 len=1315	1.4122	1315	0.4494	33.4601	440	7	7	0.4656	0	2.25
k127_1222949 flag=1 multi=2.0000 len=357	0.0000	357	0.5294	0.0000	0	0	0	0.0000	0	0.00
k127_1223676 flag=1 multi=2.0000 len=331	0.0000	331	0.4955	0.0000	0	0	0	0.0000	0	0.00
k127_1224854 flag=1 multi=2.0000 len=455	0.0000	455	0.4154	0.0000	0	0	0	0.0000	0	0.00
k127_1225710 flag=1 multi=4.0000 len=811	2.9051	811	0.5462	84.5869	686	8	8	0.5726	2	2.37
k127_1225847 flag=1 multi=13.0000 len=958	0.0000	958	0.5470	0.0000	0	0	0	0.0000	0	0.00
k127_1227204 flag=1 multi=1.0000 len=448	0.0000	448	0.3393	0.0000	0	0	0	0.0000	0	0.00
k127_1227778 flag=1 multi=6.0000 len=687	0.0000	687	0.4163	0.0000	0	0	0	0.0000	0	0.00
k127_1228150 flag=1 multi=5.0000 len=358	0.0000	358	0.4860	0.0000	0	0	0	0.0000	0	0.00
k127_1228164 flag=1 multi=3.0000 len=683	0.8741	683	0.5242	39.3851	269	2	2	0.5511	0	1.24
k127_1228369 flag=1 multi=2.0000 len=689	0.0000	689	0.3919	0.0000	0	0	0	0.0000	0	0.00
k127_1228440 flag=0 multi=17.7782 len=659	0.0000	659	0.5023	0.0000	0	0	0	0.0000	0	0.00
k127_1229302 flag=1 multi=15.0000 len=1986	0.0000	1986	0.4778	0.0000	0	0	0	0.0000	0	0.00
k127_1229520 flag=0 multi=435.1530 len=1839	0.0000	1839	0.4709	0.0000	0	0	0	0.0000	0	0.00
k127_1229736 flag=1 multi=3.0000 len=327	0.0000	327	0.4679	0.0000	0	0	0	0.0000	0	0.00
k127_1230022 flag=1 multi=3.0000 len=748	0.0000	748	0.3409	0.0000	0	0	0	0.0000	0	0.00
k127_1230714 flag=1 multi=7.0000 len=549	0.5464	549	0.3370	35.1548	193	1	1	0.3700	0	0.80
k127_1233714 flag=1 multi=2.0000 len=309	0.9612	309	0.4563	96.1165	297	1	1	0.4579	1	0.20
k127_1233798 flag=1 multi=1.0000 len=490	0.0000	490	0.4184	0.0000	0	0	0	0.0000	0	0.00
k127_1234080 flag=1 multi=21.0000 len=1182	3.9010	1182	0.3976	77.1574	912	16	16	0.3962	2	4.45
k127_1234411 flag=1 multi=2.0000 len=323	0.0000	323	0.5294	0.0000	0	0	0	0.0000	0	0.00
k127_1234917 flag=1 multi=3.0000 len=705	0.0000	705	0.3688	0.0000	0	0	0	0.0000	0	0.00
k127_1235441 flag=1 multi=2.0000 len=357	0.0000	357	0.3445	0.0000	0	0	0	0.0000	0	0.00
k127_1237000 flag=1 multi=2.0000 len=393	0.0000	393	0.7023	0.0000	0	0	0	0.0000	0	0.00
k127_1237430 flag=1 multi=3.0000 len=663	0.0000	663	0.4661	0.0000	0	0	0	0.0000	0	0.00
k127_1237772 flag=1 multi=3.0000 len=1513	1.6742	1513	0.4759	72.3067	1094	9	9	0.4745	1	1.82
k127_1238362 flag=1 multi=14.0000 len=1986	0.0000	1986	0.4597	0.0000	0	0	0	0.0000	0	0.00
k127_1238915 flag=0 multi=11.0000 len=5480	0.0000	5480	0.3431	0.0000	0	0	0	0.0000	0	0.00
k127_1239000 flag=1 multi=1.0000 len=559	0.0000	559	0.4061	0.0000	0	0	0	0.0000	0	0.00
k127_1239595 flag=1 multi=16.0000 len=1172	0.0000	1172	0.5247	0.0000	0	0	0	0.0000	0	0.00
k127_1240148 flag=1 multi=2.0000 len=618	0.0000	618	0.4369	0.0000	0	0	0	0.0000	0	0.00
k127_1240881 flag=1 multi=3.0000 len=436	0.0000	436	0.3142	0.0000	0	0	0	0.0000	0	0.00
k127_1241145 flag=1 multi=8.0000 len=354	0.0000	354	0.4689	0.0000	0	0	0	0.0000	0	0.00
k127_1241561 flag=1 multi=67.0000 len=1240	0.0000	1240	0.4476	0.0000	0	0	0	0.0000	0	0.00
k127_1242538 flag=1 multi=6.0000 len=473	0.0000	473	0.4947	0.0000	0	0	0	0.0000	0	0.00
k127_1242841 flag=1 multi=2.0000 len=376	0.0000	376	0.4096	0.0000	0	0	0	0.0000	0	0.00
k127_1243339 flag=0 multi=84.0000 len=2054	0.0000	2054	0.4241	0.0000	0	0	0	0.0000	0	0.00
k127_1243872 flag=1 multi=9.0000 len=1454	0.0000	1454	0.3040	0.0000	0	0	0	0.0000	0	0.00
k127_1243941 flag=1 multi=17.0000 len=2937	13.6837	2937	0.4699	97.5826	2866	143	143	0.4694	9	12.91
k127_1243944 flag=1 multi=5.0000 len=1097	0.0000	1097	0.4002	0.0000	0	0	0	0.0000	0	0.00
k127_1243991 flag=1 multi=13.0000 len=6465	0.0000	6465	0.4518	0.0000	0	0	0	0.0000	0	0.00
k127_1244396 flag=1 multi=19.0000 len=672	0.0000	672	0.3914	0.0000	0	0	0	0.0000	0	0.00
k127_1244824 flag=1 multi=5.0000 len=386	0.0000	386	0.3264	0.0000	0	0	0	0.0000	0	0.00
k127_1245315 flag=1 multi=2.0000 len=420	0.0000	420	0.4429	0.0000	0	0	0	0.0000	0	0.00
k127_1245706 flag=1 multi=7.0000 len=344	0.0000	344	0.4971	0.0000	0	0	0	0.0000	0	0.00
k127_1246594 flag=1 multi=1.0000 len=350	0.0000	350	0.4486	0.0000	0	0	0	0.0000	0	0.00
k127_1246732 flag=1 multi=2.0000 len=393	0.0000	393	0.3639	0.0000	0	0	0	0.0000	0	0.00
k127_1247305 flag=1 multi=5.0000 len=697	0.0000	697	0.3443	0.0000	0	0	0	0.0000	0	0.00
k127_1247831 flag=1 multi=4.0000 len=1087	0.0000	1087	0.4784	0.0000	0	0	0	0.0000	0	0.00
k127_1247995 flag=1 multi=15.0000 len=1032	0.0000	1032	0.5417	0.0000	0	0	0	0.0000	0	0.00
k127_1248075 flag=1 multi=4.0000 len=445	0.0000	445	0.3416	0.0000	0	0	0	0.0000	0	0.00
k127_1248141 flag=1 multi=3.0000 len=312	0.0000	312	0.4808	0.0000	0	0	0	0.0000	0	0.00
k127_1248724 flag=1 multi=5.0000 len=307	5.5635	307	0.4919	100.0000	307	6	6	0.4842	5	3.24
k127_1248802 flag=1 multi=1.0000 len=321	0.0000	321	0.5234	0.0000	0	0	0	0.0000	0	0.00
k127_1249913 flag=1 multi=26.0000 len=410	0.0000	410	0.4195	0.0000	0	0	0	0.0000	0	0.00
k127_1250912 flag=1 multi=2.0000 len=458	0.6550	458	0.6245	44.3231	203	1	1	0.6733	0	0.81
k127_1251512 flag=1 multi=2.0000 len=1324	1.1329	1324	0.3444	60.9517	807	5	5	0.3447	1	1.13
k127_1251596 flag=1 multi=6.0000 len=925	0.0000	925	0.4270	0.0000	0	0	0	0.0000	0	0.00
k127_1253748 flag=1 multi=8.0000 len=975	0.0000	975	0.4790	0.0000	0	0	0	0.0000	0	0.00
k127_1254446 flag=1 multi=69.5587 len=9060	2.8886	9060	0.4071	81.9316	7423	89	90	0.4142	2	2.83
k127_1254716 flag=1 multi=3.0000 len=479	0.0000	479	0.3612	0.0000	0	0	0	0.0000	0	0.00
k127_1254854 flag=1 multi=3.0000 len=301	0.0000	301	0.4053	0.0000	0	0	0	0.0000	0	0.00
k127_1255192 flag=1 multi=4.0000 len=349	0.0000	349	0.3553	0.0000	0	0	0	0.0000	0	0.00
k127_1255353 flag=1 multi=8.0000 len=651	0.0000	651	0.5146	0.0000	0	0	0	0.0000	0	0.00
k127_1255396 flag=1 multi=12.0000 len=533	0.0000	533	0.5122	0.0000	0	0	0	0.0000	0	0.00
k127_1255488 flag=1 multi=21.4725 len=2273	8.5807	2273	0.4109	98.6362	2242	68	68	0.4120	7	7.89
k127_1255511 flag=1 multi=4.0000 len=367	0.0000	367	0.4932	0.0000	0	0	0	0.0000	0	0.00
k127_1255685 flag=1 multi=5.0000 len=390	0.0000	390	0.5000	0.0000	0	0	0	0.0000	0	0.00
k127_1255719 flag=1 multi=8.0000 len=3117	0.0000	3117	0.5226	0.0000	0	0	0	0.0000	0	0.00
k127_1256215 flag=1 multi=2.0000 len=362	0.0000	362	0.3591	0.0000	0	0	0	0.0000	0	0.00
k127_1257140 flag=1 multi=24.0276 len=8824	0.0000	8824	0.3283	0.0000	0	0	0	0.0000	0	0.00
k127_1257729 flag=1 multi=8.0000 len=775	0.0000	775	0.5652	0.0000	0	0	0	0.0000	0	0.00
k127_1257793 flag=1 multi=3.0000 len=778	0.0000	778	0.5694	0.0000	0	0	0	0.0000	0	0.00
k127_1258429 flag=1 multi=1.0000 len=401	0.0000	401	0.4713	0.0000	0	0	0	0.0000	0	0.00
k127_1258751 flag=1 multi=2.0000 len=401	0.0000	401	0.4140	0.0000	0	0	0	0.0000	0	0.00
k127_1259438 flag=0 multi=52.1371 len=1994	0.0000	1994	0.4915	0.0000	0	0	0	0.0000	0	0.00
k127_1259632 flag=1 multi=3.0000 len=996	0.0000	996	0.4137	0.0000	0	0	0	0.0000	0	0.00
k127_1260009 flag=1 multi=2.0000 len=391	0.0000	391	0.5217	0.0000	0	0	0	0.0000	0	0.00
k127_1260375 flag=0 multi=61.1125 len=2002	0.0000	2002	0.4735	0.0000	0	0	0	0.0000	0	0.00
k127_1260537 flag=1 multi=2.0000 len=328	0.0000	328	0.3902	0.0000	0	0	0	0.0000	0	0.00
k127_1260803 flag=1 multi=2.0000 len=328	0.0000	328	0.3780	0.0000	0	0	0	0.0000	0	0.00
k127_1260866 flag=1 multi=12.0000 len=316	0.0000	316	0.5601	0.0000	0	0	0	0.0000	0	0.00
k127_1260995 flag=1 multi=5.0000 len=1720	0.0000	1720	0.4215	0.0000	0	0	0	0.0000	0	0.00
k127_1261337 flag=1 multi=10.0000 len=4250	0.0000	4250	0.4047	0.0000	0	0	0	0.0000	0	0.00
k127_1262148 flag=1 multi=43.5549 len=3032	0.0000	3032	0.3664	0.0000	0	0	0	0.0000	0	0.00
k127_1263057 flag=1 multi=8.0000 len=1232	0.0000	1232	0.4968	0.0000	0	0	0	0.0000	0	0.00
k127_1263352 flag=1 multi=4.0000 len=1010	1.5802	1010	0.5653	65.2475	659	5	6	0.5608	2	1.43
k127_1263393 flag=1 multi=3.0000 len=538	1.6729	538	0.4071	29.3680	158	3	3	0.4722	0	2.64
k127_1263775 flag=1 multi=16.0000 len=976	0.0000	976	0.4406	0.0000	0	0	0	0.0000	0	0.00
k127_1264041 flag=1 multi=19.0000 len=3386	0.0000	3386	0.4448	0.0000	0	0	0	0.0000	0	0.00
k127_1264131 flag=1 multi=28.0000 len=3153	7.3831	3153	0.3631	86.2036	2718	81	81	0.3683	6	6.62
k127_1264365 flag=1 multi=9.0000 len=1473	0.0000	1473	0.3951	0.0000	0	0	0	0.0000	0	0.00
k127_1264518 flag=1 multi=7.0000 len=443	0.0000	443	0.3747	0.0000	0	0	0	0.0000	0	0.00
k127_1264680 flag=1 multi=12.0000 len=367	0.0000	367	0.4714	0.0000	0	0	0	0.0000	0	0.00
k127_1264968 flag=1 multi=1.0000 len=319	0.0000	319	0.4075	0.0000	0	0	0	0.0000	0	0.00
k127_1265078 flag=1 multi=2.0000 len=488	3.3074	488	0.2828	92.8279	453	6	6	0.2853	4	1.44
k127_1265099 flag=1 multi=5.0000 len=708	0.0000	708	0.4901	0.0000	0	0	0	0.0000	0	0.00
k127_1266772 flag=1 multi=4.0000 len=598	0.0000	598	0.5301	0.0000	0	0	0	0.0000	0	0.00
k127_1267595 flag=1 multi=10.0000 len=2257	0.0000	2257	0.4728	0.0000	0	0	0	0.0000	0	0.00
k127_1267730 flag=1 multi=8.0000 len=2707	0.0000	2707	0.4189	0.0000	0	0	0	0.0000	0	0.00
k127_1267849 flag=0 multi=39.0423 len=411	0.0000	411	0.4574	0.0000	0	0	0	0.0000	0	0.00
k127_1267957 flag=1 multi=3.0000 len=333	0.0000	333	0.3333	0.0000	0	0	0	0.0000	0	0.00
k127_1268060 flag=1 multi=3.0000 len=479	0.0000	479	0.5428	0.0000	0	0	0	0.0000	0	0.00
k127_1268480 flag=1 multi=4.0000 len=453	0.0000	453	0.4040	0.0000	0	0	0	0.0000	0	0.00
k127_1268983 flag=1 multi=4.0000 len=316	0.0000	316	0.4209	0.0000	0	0	0	0.0000	0	0.00
k127_1269563 flag=1 multi=2.0000 len=415	0.0000	415	0.3831	0.0000	0	0	0	0.0000	0	0.00
k127_1269980 flag=1 multi=9.0000 len=2875	0.0000	2875	0.4758	0.0000	0	0	0	0.0000	0	0.00
k127_1272604 flag=1 multi=7.0000 len=1849	3.1509	1849	0.4413	81.0168	1498	21	21	0.4440	2	2.62
k127_1273459 flag=1 multi=3.0000 len=360	0.0000	360	0.4306	0.0000	0	0	0	0.0000	0	0.00
k127_1273994 flag=1 multi=2.0000 len=330	0.0000	330	0.5636	0.0000	0	0	0	0.0000	0	0.00
k127_1274276 flag=1 multi=5.0000 len=344	0.0000	344	0.3634	0.0000	0	0	0	0.0000	0	0.00
k127_1274841 flag=1 multi=2.0000 len=467	2.5482	467	0.5161	100.0000	467	4	4	0.5076	2	1.52
k127_1275309 flag=1 multi=2.0000 len=585	0.0000	585	0.4547	0.0000	0	0	0	0.0000	0	0.00
k127_1276354 flag=1 multi=23.2171 len=3779	0.0000	3779	0.5147	0.0000	0	0	0	0.0000	0	0.00
k127_1276553 flag=0 multi=40.0000 len=2541	0.0000	2541	0.4136	0.0000	0	0	0	0.0000	0	0.00
k127_1277571 flag=1 multi=5.0000 len=379	0.0000	379	0.4565	0.0000	0	0	0	0.0000	0	0.00
k127_1278223 flag=1 multi=8.0000 len=961	0.0000	961	0.4870	0.0000	0	0	0	0.0000	0	0.00
k127_1280286 flag=0 multi=84.7355 len=2305	26.1215	2305	0.4555	99.6963	2298	210	206	0.4570	23	16.02
k127_1280590 flag=1 multi=2.0000 len=768	0.7813	768	0.4596	41.5365	319	2	2	0.4617	0	0.99
k127_1281628 flag=1 multi=5.0000 len=419	0.0000	419	0.3914	0.0000	0	0	0	0.0000	0	0.00
k127_1281813 flag=1 multi=1.0000 len=519	0.0000	519	0.5414	0.0000	0	0	0	0.0000	0	0.00
k127_1281946 flag=1 multi=3.0000 len=759	2.3175	759	0.3175	100.0000	759	6	6	0.3172	2	0.81
k127_1281996 flag=1 multi=5.0000 len=377	1.5756	377	0.3501	85.4111	322	2	2	0.3519	2	0.91
k127_1282133 flag=1 multi=3.0000 len=770	0.3844	770	0.5000	29.2208	225	1	1	0.4899	0	0.65
k127_1284596 flag=1 multi=4.0000 len=303	0.0000	303	0.4785	0.0000	0	0	0	0.0000	0	0.00
k127_1284843 flag=1 multi=13.0000 len=1898	0.0000	1898	0.4489	0.0000	0	0	0	0.0000	0	0.00
k127_1285333 flag=1 multi=40.0000 len=359	0.0000	359	0.3008	0.0000	0	0	0	0.0000	0	0.00
k127_1285813 flag=1 multi=3.0000 len=409	2.1932	409	0.4645	80.1956	328	3	3	0.4849	2	1.59
k127_1286489 flag=1 multi=3.0000 len=304	0.0000	304	0.5362	0.0000	0	0	0	0.0000	0	0.00
k127_1287179 flag=1 multi=3.0000 len=567	0.0000	567	0.5326	0.0000	0	0	0	0.0000	0	0.00
k127_1287401 flag=1 multi=2.0000 len=482	2.6680	482	0.4108	100.0000	482	5	4	0.4251	3	1.20
k127_1287468 flag=0 multi=39.1857 len=1430	0.0000	1430	0.4161	0.0000	0	0	0	0.0000	0	0.00
k127_1287927 flag=1 multi=6.0000 len=1319	0.0000	1319	0.4405	0.0000	0	0	0	0.0000	0	0.00
k127_1288098 flag=1 multi=3.0000 len=1035	0.0000	1035	0.4106	0.0000	0	0	0	0.0000	0	0.00
k127_1288663 flag=1 multi=3.0000 len=457	0.0000	457	0.5777	0.0000	0	0	0	0.0000	0	0.00
k127_1289117 flag=1 multi=139.0766 len=1902	0.0000	1902	0.3502	0.0000	0	0	0	0.0000	0	0.00
k127_1289317 flag=1 multi=3.0000 len=710	0.0000	710	0.3845	0.0000	0	0	0	0.0000	0	0.00
k127_1289400 flag=1 multi=9.0000 len=1555	0.0000	1555	0.4875	0.0000	0	0	0	0.0000	0	0.00
k127_1289888 flag=1 multi=2.0000 len=324	1.6296	324	0.3611	40.7407	132	2	2	0.3864	0	1.96
k127_1290003 flag=1 multi=12.0000 len=3936	0.0000	3936	0.4637	0.0000	0	0	0	0.0000	0	0.00
k127_1290600 flag=1 multi=9.0000 len=4721	0.0000	4721	0.3923	0.0000	0	0	0	0.0000	0	0.00
k127_1292369 flag=1 multi=5.0000 len=515	0.0000	515	0.3262	0.0000	0	0	0	0.0000	0	0.00
k127_1292829 flag=1 multi=4.0000 len=313	0.0000	313	0.4153	0.0000	0	0	0	0.0000	0	0.00
k127_1293948 flag=1 multi=2.0000 len=316	0.0000	316	0.3418	0.0000	0	0	0	0.0000	0	0.00
k127_1293970 flag=1 multi=1.0000 len=306	0.9804	306	0.5490	98.0392	300	1	1	0.5500	1	0.15
k127_1293998 flag=1 multi=3.0000 len=305	0.0000	305	0.3869	0.0000	0	0	0	0.0000	0	0.00
k127_1294562 flag=1 multi=11.4898 len=3643	0.0000	3643	0.5196	0.0000	0	0	0	0.0000	0	0.00
k127_1294794 flag=1 multi=230.3467 len=9189	0.3357	9189	0.3536	16.2042	1489	10	11	0.3274	0	1.08
