Label,RdRp GenBank Acc,NCBI Tax ID,virus name,taxonomy,Family,Checked,Host
45331370,AAS57939.1,265877,Mint_vein_banding_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;unassigned Closteroviridae;Mint vein banding-associated virus",Closteroviridae,y,Plants
62327409,YP_224091.1,300740,Mint_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus;Mint virus 1",Closteroviridae,y,Plants
19848025,CAD29306.1,82791,Olive_leaf_yellowing_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;unassigned Closteroviridae;Olive leaf yellowing-associated virus",Closteroviridae,y,Plants
740529693,BAQ08229.1,1493829,Persimmon_virus_B,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;unclassified Closteroviridae;Persimmon virus B",Closteroviridae,y,Plants
740529699,BAQ08234.1,1493829,Persimmon_virus_B,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;unclassified Closteroviridae;Persimmon virus B",Closteroviridae,y,Plants
741021149,YP_009112883.1,1493829,Persimmon_virus_B,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;unclassified Closteroviridae;Persimmon virus B",Closteroviridae,y,Plants
163932205,YP_001642337.1,180903,Pineapple_mealybug_wilt_associated_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Ampelovirus;Pineapple mealybug wilt-associated virus 1",Closteroviridae,y,Plants
10179920,AAG13939.1,136234,Pineapple_mealybug_wilt_associated_virus_2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Ampelovirus;Pineapple mealybug wilt-associated virus 2",Closteroviridae,y,Plants
89146844,ABD62348.1,373861,Pineapple_mealybug_wilt_associated_virus_3,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Ampelovirus;Pineapple mealybug wilt-associated virus 3",Closteroviridae,y,Plants
150419297,ABR68927.1,451381,Pineapple_mealybug_wilt_associated_virus_5,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Ampelovirus;unclassified Ampelovirus;Pineapple mealybug wilt-associated virus 5",Closteroviridae,y,Plants
500154699,AGL80631.1,675077,Plum_bark_necrosis_stem_pitting_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Ampelovirus;Plum bark necrosis stem pitting-associated virus",Closteroviridae,y,Plants
586797637,CDM63857.1,675077,Plum_bark_necrosis_stem_pitting_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Ampelovirus;Plum bark necrosis stem pitting-associated virus",Closteroviridae,y,Plants
50428959,YP_054415.1,103881,Potato_yellow_vein_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;Potato yellow vein virus",Closteroviridae,y,Plants
118197611,YP_874185.1,326941,Raspberry_leaf_mottle_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus;Raspberry leaf mottle virus",Closteroviridae,y,Plants
686983182,YP_009058929.1,1543207,Rose_leaf_rosette_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus;unclassified Closterovirus;Rose leaf rosette-associated virus",Closteroviridae,y,Plants
115304333,YP_762622.1,399314,Strawberry_chlorotic_fleck_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus;Strawberry chlorotic fleck-associated virus",Closteroviridae,y,Plants
55824652,YP_025082.2,227507,Strawberry_pallidosis_associated_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;Strawberry pallidosis-associated virus",Closteroviridae,y,Plants
22550318,NP_689396.1,81931,Sweet_potato_chlorotic_stunt_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;Sweet potato chlorotic stunt virus",Closteroviridae,y,Plants
927354901,ALE18216.1,1712389,Tetterwort_vein_chlorosis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;unclassified Crinivirus;Tetterwort vein chlorosis virus",Closteroviridae,y,Plants
918020147,YP_009162622.1,1692045,Tobacco_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus;unclassified Closterovirus;Tobacco virus 1",Closteroviridae,y,Plants
576896602,AHH44930.1,67754,Tomato_chlorosis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;Tomato chlorosis virus",Closteroviridae,y,Plants
258657514,YP_003204952.1,52135,Tomato_infectious_chlorosis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Crinivirus;Tomato infectious chlorosis virus",Closteroviridae,y,Plants
941127923,ALK43115.1,1739614,229E_related_bat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Human coronavirus 229E;229E-related bat coronavirus",Coronaviridae,y,Mammals
656462397,AID16674.1,1508221,Anlong_Ms_bat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;Anlong Ms bat coronavirus",Coronaviridae,y,Mammals
50235230,AAT70770.1,284515,Avian_infectious_bronchitis_virus_partridge_GD_S14_2003,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Gammacoronavirus;Avian coronavirus;Infectious bronchitis virus;Avian infectious bronchitis virus partridge/GD/S14/2003",Coronaviridae,y,Birds
169260913,ACA52156.1,393768,Bat_coronavirus_1B,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;Bat coronavirus 1A;Bat coronavirus 1B",Coronaviridae,y,Mammals
531967707,YP_008439200.1,1384461,Bat_coronavirus_CDPHE15_USA_2006,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Bat coronavirus CDPHE15;Bat coronavirus CDPHE15/USA/2006",Coronaviridae,y,Mammals
190360095,P0C6V9.1,389167,Bat_CoV_279_2005,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Betacoronavirus;SARS-related coronavirus;SARS coronavirus;Bat SARS CoV Rm1/2004;Bat CoV 279/2005",Coronaviridae,y,Mammals
693764259,YP_009072438.1,1541205,Bat_Hp_betacoronavirus_Zhejiang2013,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Betacoronavirus;unclassified Betacoronavirus;Bat Hp-betacoronavirus/Zhejiang2013",Coronaviridae,y,Mammals
190360102,P0C6V7.1,11156,Berne_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Torovirinae;Torovirus;Equine torovirus;Berne virus",Coronaviridae,y,Mammals
556333861,YP_008719930.1,1385427,Betacoronavirus_Erinaceus_VMC_DEU_2012,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Betacoronavirus;Hedgehog coronavirus 1;Betacoronavirus Erinaceus/VMC/DEU/2012",Coronaviridae,y,Mammals
564010152,AHB63494.1,1433215,Bottlenose_dolphin_coronavirus_HKU22,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Gammacoronavirus;Beluga Whale coronavirus SW1;Bottlenose dolphin coronavirus HKU22",Coronaviridae,y,Mammals
641457759,AIA62270.1,1503290,BtMs_AlphaCoV_GS2013,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;BtRf-AlphaCoV/HuB2013;BtMs-AlphaCoV/GS2013",Coronaviridae,y,Mammals
971747906,YP_009201729.1,1503291,BtNv_AlphaCoV_SC2013,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;BtNv-AlphaCoV/SC2013",Coronaviridae,y,Mammals
323371227,ADX59465.1,983923,Chaerephon_bat_coronavirus_Kenya_KY41_2006,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;Chaerephon bat coronavirus/Kenya/KY41/2006",Coronaviridae,y,Mammals
807743899,YP_009130641.1,1611837,Chinook_salmon_bafinivirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Torovirinae;Bafinivirus;unclassified Bafinivirus;Chinook salmon bafinivirus",Coronaviridae,y,Fish
817050610,AKF17722.1,300188,Duck_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Gammacoronavirus;Avian coronavirus;Duck coronavirus",Coronaviridae,y,Birds
380039822,ADN95978.2,889873,Fathead_minnow_nidovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Torovirinae;Bafinivirus;Fathead minnow nidovirus 1;Fathead minnow nidovirus",Coronaviridae,y,Fish
556925468,AGZ84535.1,11135,Feline_infectious_peritonitis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Alphacoronavirus 1;Feline coronavirus;Feline infectious peritonitis virus",Coronaviridae,y,Mammals
408796111,AFU92121.1,1241932,Hipposideros_bat_coronavirus_HKU10,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Bat coronavirus HKU10;Hipposideros bat coronavirus HKU10",Coronaviridae,y,Mammals
89515459,ABD75543.1,290028,Human_coronavirus_HKU1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Betacoronavirus;Human coronavirus HKU1",Coronaviridae,y,Mammals
282598583,ADA83556.1,11120,Infectious_bronchitis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Gammacoronavirus;Avian coronavirus;Infectious bronchitis virus",Coronaviridae,y,Birds
1132370270,YP_009336483.1,1508224,Lucheng_Rn_rat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;Lucheng Rn rat coronavirus",Coronaviridae,y,Mammals
212681389,YP_002308505.1,572289,Munia_coronavirus_HKU13_3514,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Deltacoronavirus;Munia coronavirus HKU13;Munia coronavirus HKU13-3514",Coronaviridae,y,Birds
383080776,YP_005352862.1,1159904,Night_heron_coronavirus_HKU19,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Deltacoronavirus;Night heron coronavirus HKU19",Coronaviridae,y,Birds
1104533181,APD51489.1,1920748,NL63_related_bat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;NL63-related bat coronavirus",Coronaviridae,y,Mammals
1115242103,YP_009328933.1,1920748,NL63_related_bat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;NL63-related bat coronavirus",Coronaviridae,y,Mammals
126030123,YP_001039961.1,694008,Pipistrellus_bat_coronavirus_HKU5,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Betacoronavirus;Pipistrellus bat coronavirus HKU5",Coronaviridae,y,Mammals
658130400,AID56804.1,28295,Porcine_epidemic_diarrhea_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Porcine epidemic diarrhea virus",Coronaviridae,y,Mammals
148283158,ABQ57223.1,693998,Rhinolophus_bat_coronavirus_HKU2,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Rhinolophus bat coronavirus HKU2",Coronaviridae,y,Mammals
1060107927,AOG30811.1,1892416,Rousettus_bat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;unclassified coronaviruses;Rousettus bat coronavirus",Coronaviridae,y,Mammals
1063656980,YP_009273004.1,1892416,Rousettus_bat_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;unclassified coronaviruses;Rousettus bat coronavirus",Coronaviridae,y,Mammals
152994037,YP_001351683.1,693999,Scotophilus_bat_coronavirus_512,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;Scotophilus bat coronavirus 512",Coronaviridae,y,Mammals
656462403,AID16677.1,1508228,Wencheng_Sm_shrew_coronavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;Wencheng Sm shrew coronavirus",Coronaviridae,y,Mammals
116536737,YP_803213.1,405554,White_bream_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Torovirinae;Bafinivirus;White bream virus",Coronaviridae,y,Fish
383080785,YP_005352870.1,1159908,Wigeon_coronavirus_HKU20,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Deltacoronavirus;Wigeon coronavirus HKU20",Coronaviridae,y,Birds
22855213,NP_690823.1,161736,Pseudomonas_phage_phi12,Viruses;dsRNA viruses;Cystoviridae;unclassified Cystoviridae;Pseudomonas phage phi12,Cystoviridae,y,Bacteria
22855206,NP_690817.1,134554,Pseudomonas_phage_phi13,Viruses;dsRNA viruses;Cystoviridae;unclassified Cystoviridae;Pseudomonas phage phi13,Cystoviridae,y,Bacteria
269838912,YP_002600763.2,593131,Pseudomonas_phage_phi2954,Viruses;dsRNA viruses;Cystoviridae;unclassified Cystoviridae;Pseudomonas phage phi2954,Cystoviridae,y,Bacteria
117556349,ABK35363.1,10879,Pseudomonas_phage_phi6,Viruses;dsRNA viruses;Cystoviridae;Cystovirus;Pseudomonas phage phi6,Cystoviridae,y,Bacteria
17736955,NP_524561.1,120086,Pseudomonas_phage_phi8,Viruses;dsRNA viruses;Cystoviridae;unclassified Cystoviridae;Pseudomonas phage phi8,Cystoviridae,y,Bacteria
1038279989,ANM47305.1,1852644,Pseudomonas_phage_phiYY,Viruses;dsRNA viruses;Cystoviridae;unclassified Cystoviridae;Pseudomonas phage phiYY,Cystoviridae,y,Bacteria
10314010,NP_066241.1,92444,Acute_bee_paralysis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Aparavirus;Acute bee paralysis virus",Dicistroviridae,y,Insects
679604886,AIM55450.1,1542742,Ancient_Northwest_Territories_cripavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;unclassified Cripavirus;Ancient Northwest Territories cripavirus",Dicistroviridae,y,Invertebrates
1028356382,YP_009252204.1,1769780,Anopheles_C_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;unclassified Cripavirus;Anopheles C virus",Dicistroviridae,y,Insects
1110866637,APG78421.1,209529,Aphid_lethal_paralysis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;Aphid lethal paralysis virus",Dicistroviridae,y,Insects
1146000743,AQP31138.1,1958779,Bat_cripavirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;unclassified Cripavirus;Bat cripavirus",Dicistroviridae,y,Invertebrates
511343059,AGN73377.1,1340808,Bat_dicistrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Bat dicistrovirus",Dicistroviridae,y,Insects
1119027331,YP_009329817.1,1926967,Bivalve_RNA_virus_G1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Bivalve RNA virus G1",Dicistroviridae,y,Bivalves
1119102209,YP_009329822.1,1926968,Bivalve_RNA_virus_G5,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Bivalve RNA virus G5",Dicistroviridae,y,Bivalves
20451022,NP_620564.1,92395,Black_queen_cell_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Triatovirus;Black queen cell virus",Dicistroviridae,y,Insects
21321709,NP_647481.1,12136,Cricket_paralysis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;Cricket paralysis virus",Dicistroviridae,y,Insects
9629651,NP_044945.1,64279,Drosophila_C_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;Drosophila C virus",Dicistroviridae,y,Insects
1003096186,AMO03208.1,1807793,Empeyrat_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;unclassified Cripavirus;Empeyrat virus",Dicistroviridae,y,Invertebrates
571026782,YP_008888535.1,1432856,Formica_exsecta_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Formica exsecta virus 1",Dicistroviridae,y,Insects
1052158039,AOC55056.1,1888310,Griffin_dicistrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Griffin dicistrovirus",Dicistroviridae,y,Insects
568261363,AHD25455.1,81583,Himetobi_P_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Triatovirus;Himetobi P virus",Dicistroviridae,y,Insects
1043643449,ANS71509.1,359812,Homalodisca_coagulata_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Triatovirus;Homalodisca coagulata virus-1",Dicistroviridae,y,Insects
1154513832,AQY03950.1,294365,Israeli_acute_paralysis_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Aparavirus;Israeli acute paralysis virus",Dicistroviridae,y,Insects
1128689874,YP_006666503.2,1027947,Macrobrachium_rosenbergii_Taihu_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Macrobrachium rosenbergii Taihu virus",Dicistroviridae,y,Crustaceans
314953945,YP_004063985.1,932662,Mud_crab_dicistrovirus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;unclassified Dicistroviridae;Mud crab dicistrovirus",Dicistroviridae,y,Crustaceans
20451013,NP_620555.1,64698,Plautia_stali_intestine_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Triatovirus;Plautia stali intestine virus",Dicistroviridae,y,Insects
161598237,ABX74939.1,66834,Rhopalosiphum_padi_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Cripavirus;Rhopalosiphum padi virus",Dicistroviridae,y,Insects
56693046,YP_164440.1,294369,Solenopsis_invicta_virus_1,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Aparavirus;Solenopsis invicta virus-1",Dicistroviridae,y,Insects
119372481,AAT81157.2,142102,Taura_syndrome_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Aparavirus;Taura syndrome virus",Dicistroviridae,y,Crustaceans
20451029,NP_620562.1,103442,Triatoma_virus,"Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Dicistroviridae;Triatovirus;Triatoma virus",Dicistroviridae,y,Insects
1142970178,AQM32768.1,1945738,Agaricus_bisporus_endornavirus_1,Viruses;dsRNA viruses;Endornaviridae;unclassified Endornaviridae;Agaricus bisporus endornavirus 1,Endornaviridae,y,Fungi
746815418,YP_009115493.1,1580606,Alternaria_brassicicola_endornavirus,Viruses;dsRNA viruses;Endornaviridae;Endornavirus;unclassified Endornavirus;Alternaria brassicicola endornavirus,Endornaviridae,y,Fungi
